"MatchID","Year","Tournament","Round","Time","Result","Player","Nationality_1","Opponent","Nationality_2","Aces","Aces_Diff","Double_Faults","Double_Faults_Diff","First_Serve_Total","First_Serve_Per","First_Serve_Per_Diff","First_Serve_Points_Won_Total","First_Serve_Points_Won_Per","First_Serve_Points_Won_Per_Diff","Second_Serve_Points_Won_Total","Second_Serve_Points_Won_Per","Second_Serve_Points_Won_Per_Diff","Break_Points_Saved_Total","Break_Points_Saved_Per","Break_Points_Saved_Per_Diff","Service_Games_Played","First_Serve_Return_Points_Won_Total","First_Serve_Return_Points_Won_Per","First_Serve_Return_Points_Won_Per_Diff","Second_Serve_Return_Points_Won_Total","Second_Serve_Return_Points_Won_Per","Second_Serve_Return_Points_Won_Per_Diff","Break_Points_Converted_Total","Break_Points_Converted_Per","Break_Points_Converted_Per_Diff","Return_Games_Played","Total_Service_Points_Won_Total","Total_Service_Points_Won_Per","Total_Service_Points_Won_Per_Diff","Total_Return_Points_Won_Total","Total_Return_Points_Won_Per","Total_Return_Points_Won_Per_Diff","Total_Points_Won_Total","Total_Points_Won_Per","Total_Points_Won_Per_Diff"
5,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Kei Nishikori","Japan","Peter Polansky","Canada",4,4,5,-1,85,52,1,45,64,3,40,47,7,10,50,9,14,42,38,3,40,60,8,12,58,8,14,85,56,5,82,48,5,167,52,5
5,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Peter Polansky","Canada","Kei Nishikori","Japan",0,-4,6,1,82,51,-1,42,61,-3,40,40,-7,12,41,-9,14,45,35,-3,40,52,-8,10,50,-8,14,82,51,-5,85,43,-5,167,47,-5
6,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Andreas Seppi","Italy","Lukas Rosol","Czech Republic",5,-5,8,1,102,63,7,65,75,3,37,35,-7,7,42,-29,16,68,27,3,52,57,-7,14,28,-29,16,102,60,1,120,40,1,222,50,0
6,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Lukas Rosol","Czech Republic","Andreas Seppi","Italy",10,5,7,-1,120,56,-7,68,72,-3,52,42,7,14,71,29,16,65,24,-3,37,64,7,7,57,29,16,120,59,-1,102,39,-1,222,50,0
7,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Martin Klizan","Slovakia","Thomaz Bellucci","Brazil",6,-5,7,2,114,50,-5,57,78,2,57,57,0,8,75,0,17,59,23,2,47,42,0,8,25,0,17,114,68,1,106,32,1,220,50,1
7,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Thomaz Bellucci","Brazil","Martin Klizan","Slovakia",11,5,5,-2,106,55,5,59,76,-2,47,57,0,8,75,0,17,57,21,-2,57,42,0,8,25,0,17,106,67,-1,114,31,-1,220,49,-1
8,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Richard Gasquet","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L",NA,NA,"Richard Gasquet","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Rafael Nadal","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L",NA,NA,"Rafael Nadal","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Jesse Levine","Canada","Xavier Malisse","Belgium",3,-3,8,3,80,48,-6,39,71,8,41,53,5,5,60,-2,11,44,36,8,37,51,5,8,37,-3,11,80,62,6,81,43,6,161,52,5
10,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Xavier Malisse","Belgium","Jesse Levine","Canada",6,3,5,-3,81,54,6,44,63,-8,37,48,-5,8,62,2,11,39,28,-8,41,46,-5,5,40,3,11,81,56,-6,80,37,-6,161,47,-5
11,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Frank Dancevic","Canada","Yen-Hsun Lu","CHINESE TAIPEI ( TAIWAN )",16,15,2,-4,107,69,10,74,74,2,33,48,0,5,60,-10,16,55,27,2,37,51,0,10,30,-10,15,107,66,3,92,36,3,199,52,5
11,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Yen-Hsun Lu","CHINESE TAIPEI ( TAIWAN )","Frank Dancevic","Canada",1,-15,6,4,92,59,-10,55,72,-2,37,48,0,10,70,10,15,74,25,-2,33,51,0,5,40,10,16,92,63,-3,107,33,-3,199,47,-5
12,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Jerzy Janowicz","Poland","Julien Benneteau","France",15,7,9,1,91,59,-2,54,77,14,37,35,-16,7,42,-16,15,61,36,14,39,48,-16,12,41,-16,15,91,60,1,100,41,2,191,50,1
12,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Julien Benneteau","France","Jerzy Janowicz","Poland",8,-7,8,-1,100,61,2,61,63,-14,39,51,16,12,58,16,15,54,22,-14,37,64,16,7,57,16,15,100,59,-1,91,39,-2,191,49,-1
13,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Tommy Haas","Germany","David Goffin","Belgium",8,5,1,-3,65,58,17,38,84,13,27,66,4,2,100,25,11,28,28,13,40,37,4,4,25,25,10,65,76,10,68,33,10,133,54,9
13,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","David Goffin","Belgium","Tommy Haas","Germany",3,-5,4,3,68,41,-17,28,71,-13,40,62,-4,4,75,-25,10,38,15,-13,27,33,-4,2,0,-25,11,68,66,-10,65,23,-10,133,45,-9
14,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Marinko Matosevic","Australia","Benjamin Becker","Germany",3,1,1,-5,47,44,-5,21,80,12,26,73,35,0,0,-57,9,25,32,13,26,61,35,7,42,42,8,47,76,24,51,47,24,98,61,23
14,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Benjamin Becker","Germany","Marinko Matosevic","Australia",2,-1,6,5,51,49,5,25,68,-12,26,38,-35,7,57,57,8,21,19,-13,26,26,-35,0,0,-42,9,51,52,-24,47,23,-24,98,38,-23
15,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Benoit Paire","France","Philipp Kohlschreiber","Germany",12,8,3,0,78,55,12,43,81,14,35,60,-5,5,80,47,12,31,32,14,40,35,-5,3,66,46,12,78,71,5,71,33,5,149,53,7
15,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Philipp Kohlschreiber","Germany","Benoit Paire","France",4,-8,3,0,71,43,-12,31,67,-14,40,65,5,3,33,-47,12,43,18,-14,35,40,5,5,20,-46,12,71,66,-5,78,28,-5,149,46,-7
16,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Stan Wawrinka","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L",NA,NA,"Stan Wawrinka","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Tomas Berdych","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L",NA,NA,"Tomas Berdych","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Alexandr Dolgopolov","Ukraine","Kevin Anderson","South Africa",5,-4,6,1,88,42,-4,37,78,8,51,49,10,14,78,36,11,37,29,8,43,60,10,7,57,36,11,88,61,8,80,46,8,168,54,9
18,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Kevin Anderson","South Africa","Alexandr Dolgopolov","Ukraine",9,4,5,-1,80,46,4,37,70,-8,43,39,-10,7,42,-36,11,37,21,-8,51,50,-10,14,21,-36,11,80,53,-8,88,38,-8,168,45,-9
19,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Vasek Pospisil","Canada","John Isner","United States",16,-8,4,1,126,53,-17,68,76,0,58,56,-11,12,83,0,18,75,24,1,31,32,-11,6,16,0,18,126,67,-6,106,26,-6,232,48,-3
19,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","John Isner","United States","Vasek Pospisil","Canada",24,8,3,-1,106,70,17,75,76,0,31,67,11,6,83,0,18,68,23,-1,58,43,11,12,16,0,18,106,73,6,126,32,6,232,51,3
20,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Radek Stepanek","Czech Republic","Nicolas Almagro","Spain",10,7,9,-1,94,58,18,55,74,0,39,51,2,5,40,12,16,35,25,0,51,50,2,7,71,11,14,94,64,5,86,40,5,180,53,7
20,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Nicolas Almagro","Spain","Radek Stepanek","Czech Republic",3,-7,10,1,86,40,-18,35,74,0,51,49,-2,7,28,-12,14,55,25,0,39,48,-2,5,60,-11,16,86,59,-5,94,35,-5,180,46,-7
21,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Nikolay Davydenko","Russian Federation","Gilles Simon","France",1,0,3,-2,62,75,38,47,65,12,15,33,-12,6,50,10,11,26,46,12,44,54,-12,10,60,10,11,62,58,10,70,51,10,132,54,9
21,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Gilles Simon","France","Nikolay Davydenko","Russian Federation",1,0,5,2,70,37,-38,26,53,-12,44,45,12,10,40,-10,11,47,34,-12,15,66,12,6,50,-10,11,70,48,-10,62,41,-10,132,45,-9
22,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Pablo Andujar","Spain","Amir Weintraub","Israel",1,1,2,-3,70,60,-10,42,76,10,28,50,17,4,100,34,9,57,33,10,24,66,16,9,33,33,10,70,65,9,81,43,9,151,53,7
22,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Amir Weintraub","Israel","Pablo Andujar","Spain",0,-1,5,3,81,70,10,57,66,-10,24,33,-17,9,66,-34,10,42,23,-10,28,50,-16,4,0,-33,9,81,56,-9,70,34,-9,151,46,-7
23,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Alex Bogomolov Jr.","Russian Federation","Michael Llodra","France",1,-1,4,2,81,61,-12,50,76,20,31,64,10,4,75,13,14,67,43,19,24,45,10,8,37,12,13,81,71,15,91,43,15,172,56,13
23,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Michael Llodra","France","Alex Bogomolov Jr.","Russian Federation",2,1,2,-2,91,73,12,67,56,-20,24,54,-10,8,62,-13,13,50,24,-19,31,35,-10,4,25,-12,14,91,56,-15,81,28,-15,172,43,-13
24,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","David Ferrer","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L",NA,NA,"David Ferrer","Spain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Juan Martin Del Potro","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L",NA,NA,"Juan Martin Del Potro","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Ivan Dodig","Croatia","Grega Zemlja","Slovenia",4,3,2,-4,41,46,-10,19,84,27,22,68,50,1,100,72,7,28,42,27,22,81,50,7,71,71,7,41,75,35,50,60,36,91,67,35
26,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Grega Zemlja","Slovenia","Ivan Dodig","Croatia",1,-3,6,4,50,56,10,28,57,-27,22,18,-50,7,28,-72,7,19,15,-27,22,31,-50,1,0,-71,7,50,40,-35,41,24,-36,91,32,-35
27,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Mikhail Youzhny","Russian Federation","Jurgen Melzer","Austria",6,5,4,0,66,59,-5,39,79,19,27,62,3,5,80,5,11,50,40,20,27,40,3,8,25,5,11,66,72,13,77,40,13,143,55,11
27,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Jurgen Melzer","Austria","Mikhail Youzhny","Russian Federation",1,-5,4,0,77,64,5,50,60,-19,27,59,-3,8,75,-5,11,39,20,-20,27,37,-3,5,20,-5,11,77,59,-13,66,27,-13,143,44,-11
28,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Milos Raonic","Canada","Jeremy Chardy","France",12,9,5,0,85,56,0,48,79,12,37,62,5,1,0,-66,15,59,32,12,45,42,5,9,33,-67,16,85,71,8,104,36,8,189,52,5
28,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Jeremy Chardy","France","Milos Raonic","Canada",3,-9,5,0,104,56,0,59,67,-12,45,57,-5,9,66,66,16,48,20,-12,37,37,-5,1,100,67,15,104,63,-8,85,28,-8,189,47,-5
29,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Fabio Fognini","Italy","Marcos Baghdatis","Cyprus",2,-4,5,-6,62,50,7,31,80,8,31,38,7,8,62,5,10,36,27,8,47,68,7,14,42,5,11,62,59,10,83,50,10,145,54,9
29,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Marcos Baghdatis","Cyprus","Fabio Fognini","Italy",6,4,11,6,83,43,-7,36,72,-8,47,31,-7,14,57,-5,11,31,19,-8,31,61,-7,8,37,-5,10,83,49,-10,62,40,-10,145,45,-9
30,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Ernests Gulbis","Latvia","Feliciano Lopez","Spain",6,0,6,1,65,52,-2,34,82,13,31,67,17,2,50,-10,11,46,30,13,38,50,18,5,40,-10,11,65,75,15,84,39,15,149,55,11
30,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Feliciano Lopez","Spain","Ernests Gulbis","Latvia",6,0,5,-1,84,54,2,46,69,-13,38,50,-17,5,60,10,11,34,17,-13,31,32,-18,2,50,10,11,84,60,-15,65,24,-15,149,44,-11
31,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Marcel Granollers","Spain","Grigor Dimitrov","Bulgaria",1,-5,3,-1,66,62,11,41,68,-10,25,64,24,8,87,47,10,32,21,-10,30,60,24,5,60,48,10,66,66,7,62,40,7,128,53,7
31,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L","Grigor Dimitrov","Bulgaria","Marcel Granollers","Spain",6,5,4,1,62,51,-11,32,78,10,30,40,-24,5,40,-47,10,41,31,10,25,36,-24,8,12,-48,10,62,59,-7,66,33,-7,128,46,-7
32,2013,"ATP World Tour Masters 1000 Canada",64,NA,"W","Andy Murray","Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2013,"ATP World Tour Masters 1000 Canada",64,NA,"L",NA,NA,"Andy Murray","Great Britain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Novak Djokovic","Serbia","Florian Mayer","Germany",3,1,1,-1,57,63,11,36,69,9,21,61,28,7,100,58,8,20,40,10,18,66,28,7,57,57,7,57,66,19,38,52,19,95,61,23
33,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Florian Mayer","Germany","Novak Djokovic","Serbia",2,-1,2,1,38,52,-11,20,60,-9,18,33,-28,7,42,-58,7,36,30,-10,21,38,-28,7,0,-57,8,38,47,-19,57,33,-19,95,38,-23
34,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Denis Istomin","Uzbekistan","Filip Peliwo","Canada",2,-3,3,-3,88,55,-7,49,73,11,39,53,3,3,33,-29,14,54,37,11,32,50,4,8,37,-29,13,88,64,6,86,41,6,174,53,7
34,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Filip Peliwo","Canada","Denis Istomin","Uzbekistan",5,3,6,3,86,62,7,54,62,-11,32,50,-3,8,62,29,13,49,26,-11,39,46,-4,3,66,29,14,86,58,-6,88,35,-6,174,46,-7
35,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Kei Nishikori","Japan","Andreas Seppi","Italy",3,0,3,-3,91,57,2,52,73,7,39,58,12,6,66,6,15,54,33,7,43,53,12,10,40,7,14,91,67,10,97,42,10,188,54,9
35,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Andreas Seppi","Italy","Kei Nishikori","Japan",3,0,6,3,97,55,-2,54,66,-7,43,46,-12,10,60,-6,14,52,26,-7,39,41,-12,6,33,-7,15,97,57,-10,91,32,-10,188,45,-9
36,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Richard Gasquet","France","Martin Klizan","Slovakia",5,2,2,1,62,62,4,39,76,17,23,56,6,7,100,25,9,37,40,17,26,50,7,12,25,25,8,62,69,14,63,44,14,125,56,13
36,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Martin Klizan","Slovakia","Richard Gasquet","France",3,-2,1,-1,63,58,-4,37,59,-17,26,50,-6,12,75,-25,8,39,23,-17,23,43,-7,7,0,-25,9,63,55,-14,62,30,-14,125,43,-13
37,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Rafael Nadal","Spain","Jesse Levine","Canada",3,1,1,-8,47,61,11,29,75,24,18,61,26,3,100,50,7,29,48,24,28,64,26,10,50,50,7,47,70,27,57,56,27,104,62,25
37,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Jesse Levine","Canada","Rafael Nadal","Spain",2,-1,9,8,57,50,-11,29,51,-24,28,35,-26,10,50,-50,7,29,24,-24,18,38,-26,3,0,-50,7,57,43,-27,47,29,-27,104,37,-25
38,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Jerzy Janowicz","Poland","Frank Dancevic","Canada",18,7,11,8,114,54,-4,62,85,8,52,44,-10,8,62,-9,16,59,22,8,42,45,-10,7,28,-9,15,114,66,-2,101,31,-2,215,50,1
38,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Frank Dancevic","Canada","Jerzy Janowicz","Poland",11,-7,3,-8,101,58,4,59,77,-8,42,54,10,7,71,9,15,62,14,-8,52,55,10,8,37,9,16,101,68,2,114,33,2,215,49,-1
39,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Marinko Matosevic","Australia","Tommy Haas","Germany",4,4,0,-2,16,50,-11,8,75,12,8,75,75,0,0,-50,3,11,36,11,7,100,75,4,50,50,2,16,75,37,18,61,36,34,67,35
39,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Tommy Haas","Germany","Marinko Matosevic","Australia",0,-4,2,2,18,61,11,11,63,-12,7,0,-75,4,50,50,2,8,25,-11,8,25,-75,0,0,-50,3,18,38,-37,16,25,-36,34,32,-35
40,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Benoit Paire","France","Stan Wawrinka","Switzerland",8,5,4,0,86,56,-5,49,69,-4,37,48,18,7,71,21,10,41,26,-4,26,69,18,8,50,22,10,86,60,4,67,43,4,153,52,5
40,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Stan Wawrinka","Switzerland","Benoit Paire","France",3,-5,4,0,67,61,5,41,73,4,26,30,-18,8,50,-21,10,49,30,4,37,51,-18,7,28,-22,10,67,56,-4,86,39,-4,153,47,-5
41,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Tomas Berdych","Czech Republic","Alexandr Dolgopolov","Ukraine",9,7,0,-2,66,54,4,36,80,14,30,53,0,7,85,85,10,27,33,14,26,46,0,3,100,86,9,66,68,8,53,39,8,119,55,11
41,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Alexandr Dolgopolov","Ukraine","Tomas Berdych","Czech Republic",2,-7,2,2,53,50,-4,27,66,-14,26,53,0,3,0,-85,9,36,19,-14,30,46,0,7,14,-86,10,53,60,-8,66,31,-8,119,44,-11
42,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Vasek Pospisil","Canada","Radek Stepanek","Czech Republic",7,6,5,3,59,52,-12,31,83,27,28,35,-3,7,71,55,9,32,43,27,18,61,-3,6,83,55,9,59,61,11,50,50,12,109,55,11
42,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Radek Stepanek","Czech Republic","Vasek Pospisil","Canada",1,-6,2,-3,50,64,12,32,56,-27,18,38,3,6,16,-55,9,31,16,-27,28,64,3,7,28,-55,9,50,50,-11,59,38,-12,109,44,-11
43,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Nikolay Davydenko","Russian Federation","Pablo Andujar","Spain",1,0,2,-3,103,73,25,76,55,3,27,48,13,14,57,32,13,38,47,3,40,65,14,12,75,33,13,103,53,10,78,56,10,181,54,9
43,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Pablo Andujar","Spain","Nikolay Davydenko","Russian Federation",1,0,5,3,78,48,-25,38,52,-3,40,35,-13,12,25,-32,13,76,44,-3,27,51,-14,14,42,-33,13,78,43,-10,103,46,-10,181,45,-9
44,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Alex Bogomolov Jr.","Russian Federation","David Ferrer","Spain",2,2,3,0,65,75,15,49,71,9,16,56,4,6,100,38,9,35,37,9,23,47,4,8,37,37,9,65,67,9,58,41,9,123,55,11
44,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","David Ferrer","Spain","Alex Bogomolov Jr.","Russian Federation",0,-2,3,0,58,60,-15,35,62,-9,23,52,-4,8,62,-38,9,49,28,-9,16,43,-4,6,0,-37,9,58,58,-9,65,32,-9,123,44,-11
45,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Juan Martin Del Potro","Argentina","Ivan Dodig","Croatia",1,-7,2,-3,95,74,21,71,56,-4,24,45,5,11,45,15,16,50,40,-3,44,59,5,10,70,16,16,95,53,2,94,48,2,189,51,3
45,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Ivan Dodig","Croatia","Juan Martin Del Potro","Argentina",8,7,5,3,94,53,-21,50,60,4,44,40,-5,10,30,-15,16,71,43,3,24,54,-5,11,54,-16,16,94,51,-2,95,46,-2,189,48,-3
46,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Milos Raonic","Canada","Mikhail Youzhny","Russian Federation",13,12,0,-2,49,59,-6,29,89,18,20,75,18,0,0,-50,10,39,28,18,21,42,17,4,50,50,10,49,83,17,60,33,17,109,55,11
46,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Mikhail Youzhny","Russian Federation","Milos Raonic","Canada",1,-12,2,2,60,65,6,39,71,-18,21,57,-18,4,50,50,10,29,10,-18,20,25,-17,0,0,-50,10,60,66,-17,49,16,-17,109,44,-11
47,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Ernests Gulbis","Latvia","Fabio Fognini","Italy",4,0,6,-1,87,54,-6,47,72,11,40,32,-7,13,69,25,12,42,38,11,28,60,-7,9,55,25,11,87,54,2,70,47,2,157,50,1
47,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Fabio Fognini","Italy","Ernests Gulbis","Latvia",4,0,7,1,70,60,6,42,61,-11,28,39,7,9,44,-25,11,47,27,-11,40,67,7,13,30,-25,12,70,52,-2,87,45,-2,157,49,-1
48,2013,"ATP World Tour Masters 1000 Canada",32,NA,"W","Andy Murray","Great Britain","Marcel Granollers","Spain",1,-1,6,1,75,78,25,59,67,6,16,50,-2,4,50,10,11,42,38,6,36,47,-3,5,60,10,11,75,64,7,78,42,6,153,52,5
48,2013,"ATP World Tour Masters 1000 Canada",32,NA,"L","Marcel Granollers","Spain","Andy Murray","Great Britain",2,1,5,-1,78,53,-25,42,61,-6,36,52,2,5,40,-10,11,59,32,-6,16,50,3,4,50,-10,11,78,57,-7,75,36,-6,153,47,-5
49,2013,"ATP World Tour Masters 1000 Canada",16,NA,"W","Novak Djokovic","Serbia","Denis Istomin","Uzbekistan",9,5,4,0,87,59,-3,52,73,6,35,51,0,5,40,-26,14,64,32,6,39,48,0,9,33,-27,14,87,64,3,103,38,3,190,50,1
49,2013,"ATP World Tour Masters 1000 Canada",16,NA,"L","Denis Istomin","Uzbekistan","Novak Djokovic","Serbia",4,-5,4,0,103,62,3,64,67,-6,39,51,0,9,66,26,14,52,26,-6,35,48,0,5,60,27,14,103,61,-3,87,35,-3,190,49,-1
50,2013,"ATP World Tour Masters 1000 Canada",16,NA,"W","Richard Gasquet","France","Kei Nishikori","Japan",5,0,5,2,91,52,-5,48,66,-8,43,51,11,11,72,22,13,43,25,-8,32,59,11,6,50,23,12,91,59,-1,75,40,0,166,50,1
50,2013,"ATP World Tour Masters 1000 Canada",16,NA,"L","Kei Nishikori","Japan","Richard Gasquet","France",5,0,3,-2,75,57,5,43,74,8,32,40,-11,6,50,-22,12,48,33,8,43,48,-11,11,27,-23,13,75,60,1,91,40,0,166,49,-1
51,2013,"ATP World Tour Masters 1000 Canada",16,NA,"W","Rafael Nadal","Spain","Jerzy Janowicz","Poland",6,0,1,-8,75,70,22,53,66,0,22,63,13,4,50,-7,11,36,33,0,38,50,14,7,42,-8,11,75,65,7,74,41,7,149,53,7
51,2013,"ATP World Tour Masters 1000 Canada",16,NA,"L","Jerzy Janowicz","Poland","Rafael Nadal","Spain",6,0,9,8,74,48,-22,36,66,0,38,50,-13,7,57,7,11,53,33,0,22,36,-14,4,50,8,11,74,58,-7,75,34,-7,149,46,-7
52,2013,"ATP World Tour Masters 1000 Canada",16,NA,"W","Marinko Matosevic","Australia","Benoit Paire","France",3,-13,4,-8,124,63,10,79,69,-4,45,51,5,14,71,10,17,67,26,-4,58,53,5,13,38,10,16,124,62,2,125,39,2,249,51,3
